setor;pop;sigilo_pop;dom;sigilo_dom;mulheres;sigilo_mulheres;c0_4;sigilo_c0_4;c5_9;sigilo_c5_9;i60_69;sigilo_i60_69;i70m;sigilo_i70m;indigenas;sigilo_indigenas;pretos_pardos;sigilo_pretos_pardos;dom_ocupados;sigilo_dom_ocupados;dom_agua;sigilo_dom_agua;dom_esgoto;sigilo_dom_esgoto;renda_resp;sigilo_renda_resp;n_resp;sigilo_n_resp;area_pct_bacia;metodo_recorte_bacia;dens;sigilo_dens;pop_n_validos;pop_n_total;pop_completude;dom_n_validos;dom_n_total;dom_completude;dom_ocupados_n_validos;dom_ocupados_n_total;dom_ocupados_completude;mulheres_n_validos;mulheres_n_total;mulheres_completude;c0_4_n_validos;c0_4_n_total;c0_4_completude;c5_9_n_validos;c5_9_n_total;c5_9_completude;i60_69_n_validos;i60_69_n_total;i60_69_completude;i70m_n_validos;i70m_n_total;i70m_completude;indigenas_n_validos;indigenas_n_total;indigenas_completude;pretos_pardos_n_validos;pretos_pardos_n_total;pretos_pardos_completude;dom_agua_n_validos;dom_agua_n_total;dom_agua_completude;dom_esgoto_n_validos;dom_esgoto_n_total;dom_esgoto_completude;n_resp_n_validos;n_resp_n_total;n_resp_completude;renda_resp_n_validos;renda_resp_n_total;renda_resp_completude;dens_n_validos;dens_n_total;dens_completude;na_bacia;status_borda_bacia;metodo_area_bacia;metodo_na_bacia;municipio;cod_mun;mun_pct_na_bacia;mun_pop_total;mun_pop_na_bacia;mun_ubs_iede;mun_hospitais_iede;mun_escolas_iede;mun_bombeiros_iede;mun_servicos_cobertura;mun_icm_faixa;mun_icm_pontos;mun_icm_prioritario;mun_ubs_iede_status;mun_hospitais_iede_status;mun_escolas_iede_status;mun_bombeiros_iede_status;mun_icm_atualizado_em;mun_icm_versao
430210505000031;917;False;413;0;490;0;57;0;69;0;68;0;32;0;0;0;269;0;359;0;358;0;208;0;2739.77;0;359;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";2377.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000032;538;False;254;0;281;0;24;0;23;0;79;0;61;0;3;0;118;0;229;0;229;0;63;0;2778.72;0;229;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";7380.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000033;383;False;156;0;196;0;17;0;12;0;76;0;36;0;;1;;1;143;0;143;0;13;0;4099.33;0;143;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3801.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000034;433;False;183;0;213;0;20;0;24;0;43;0;43;0;0;0;107;0;167;0;167;0;57;0;3391.83;0;167;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";6064.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000035;500;False;218;0;270;0;16;0;34;0;74;0;71;0;0;0;84;0;198;0;198;0;135;0;2319.34;0;198;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";8238.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000037;610;False;262;0;337;0;;1;24;0;99;0;175;0;0;0;44;0;217;0;217;0;59;0;6392.12;0;217;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";2390.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000040;842;False;391;0;435;0;43;0;55;0;100;0;106;0;0;0;82;0;325;0;324;0;66;0;6133.39;0;325;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";4429.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000041;436;False;170;0;228;0;22;0;38;0;45;0;28;0;0;0;85;0;162;0;162;0;112;0;2200.45;0;162;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";8304.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000042;522;False;210;0;270;0;13;0;24;0;78;0;41;0;0;0;67;0;198;0;198;0;56;0;3118.26;0;198;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";1892.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000043;810;False;316;0;395;0;34;0;35;0;120;0;77;0;0;0;111;0;298;0;298;0;91;0;3048.97;0;298;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";2711.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000044;313;False;123;0;162;0;12;0;18;0;46;0;30;0;0;0;30;0;118;0;117;0;17;0;2755.57;0;118;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";1097.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000045;577;False;234;0;295;0;25;0;28;0;68;0;40;0;0;0;104;0;222;0;222;0;116;0;2655.06;0;222;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";6069.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000046;774;False;289;0;398;0;34;0;49;0;122;0;81;0;0;0;66;0;277;0;265;0;51;0;4770.17;0;277;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";1317.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000049;489;False;232;0;271;0;18;0;27;0;61;0;62;0;0;0;47;0;214;0;213;0;16;0;4179.73;0;214;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";5067.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000050;402;False;186;0;221;0;16;0;23;0;48;0;49;0;0;0;44;0;157;0;156;0;138;0;3121.88;0;157;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";9251.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000051;538;False;255;0;274;0;27;0;29;0;68;0;70;0;0;0;59;0;229;0;228;0;89;0;4468.53;0;229;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";4675.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000052;544;False;242;0;286;0;26;0;40;0;78;0;77;0;0;0;50;0;224;0;224;0;73;0;15602.22;0;224;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";4564.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000054;701;False;282;0;377;0;33;0;42;0;89;0;100;0;0;0;68;0;265;0;262;0;41;0;5749.4;0;265;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";1420.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000055;835;False;319;0;402;0;58;0;75;0;45;0;31;0;0;0;386;0;292;0;292;0;291;0;2023.94;0;292;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";10788.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000056;207;False;89;0;111;0;10;0;14;0;39;0;18;0;0;0;23;0;82;0;82;0;41;0;2531.73;0;82;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";2889.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000057;647;False;268;0;319;0;47;0;58;0;43;0;20;0;0;0;255;0;238;0;238;0;235;0;2063.85;0;238;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";16439.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000058;348;False;149;0;164;0;28;0;21;0;36;0;21;0;0;0;144;0;131;0;129;0;91;0;2240.0;0;131;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";16913.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000061;527;False;239;0;281;0;27;0;27;0;59;0;78;0;;1;91;0;209;0;207;0;104;0;2942.1;0;209;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";2317.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000063;763;False;319;0;385;0;54;0;44;0;76;0;49;0;0;0;158;0;286;0;286;0;169;0;3425.2;0;286;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3526.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000064;770;False;353;0;412;0;40;0;42;0;70;0;30;0;0;0;162;0;330;0;329;0;62;0;3206.19;0;330;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3485.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000065;708;False;293;0;373;0;36;0;47;0;75;0;57;0;0;0;108;0;279;0;279;0;124;0;4337.95;0;279;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";7430.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000068;630;False;266;0;296;0;38;0;51;0;50;0;27;0;0;0;203;0;241;0;241;0;188;0;2428.0;0;241;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";5588.1;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000069;752;False;295;0;362;0;46;0;60;0;51;0;24;0;0;0;200;0;275;0;274;0;139;0;2582.37;0;275;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";11632.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000071;516;False;218;0;270;0;29;0;41;0;41;0;20;0;0;0;120;0;207;0;207;0;4;0;2973.0;0;207;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3688.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000072;454;False;170;0;235;0;25;0;33;0;52;0;23;0;;1;108;0;165;0;165;0;152;0;2529.67;0;165;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";14459.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000073;653;False;287;0;348;0;39;0;37;0;71;0;50;0;0;0;153;0;251;0;251;0;130;0;2525.96;0;251;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";2889.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000074;511;False;206;0;260;0;45;0;48;0;21;0;9;0;0;0;168;0;179;0;176;0;165;0;2025.6;0;179;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";14776.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000075;510;False;208;0;260;0;38;0;37;0;35;0;20;0;0;0;196;0;191;0;191;0;133;0;2132.59;0;191;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";11788.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000077;715;False;300;0;360;0;36;0;48;0;91;0;65;0;0;0;134;0;268;0;268;0;55;0;3697.83;0;268;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";4531.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000079;260;False;99;0;131;0;24;0;21;0;10;0;;1;0;0;93;0;89;0;88;0;89;0;1823.97;0;89;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";22577.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000080;281;False;106;0;147;0;24;0;25;0;18;0;13;0;0;0;108;0;96;0;96;0;83;0;1960.54;0;96;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";7609.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000081;724;False;322;0;383;0;49;0;52;0;78;0;68;0;0;0;201;0;277;0;277;0;144;0;2417.31;0;277;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";10021.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
