id_grade;pop;dom;universo_dom;na_bacia;area_pct_bacia;metodo_recorte_bacia;pop_n_validos;pop_n_total;pop_completude;dom_n_validos;dom_n_total;dom_completude;status_borda_bacia;metodo_area_bacia;metodo_na_bacia;municipio;cod_mun;mun_pct_na_bacia;mun_pop_total;mun_pop_na_bacia;mun_ubs_iede;mun_hospitais_iede;mun_escolas_iede;mun_bombeiros_iede;mun_servicos_cobertura;mun_icm_faixa;mun_icm_pontos;mun_icm_prioritario;mun_ubs_iede_status;mun_hospitais_iede_status;mun_escolas_iede_status;mun_bombeiros_iede_status;mun_icm_atualizado_em;mun_icm_versao
1KME5294N8123;18;6;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5295N8123;22;9;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5296N8123;15;7;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5297N8123;1;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5288N8124;3;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5289N8124;7;4;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5290N8124;20;6;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5291N8124;18;7;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5292N8124;41;14;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5293N8124;66;24;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5294N8124;10;4;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5295N8124;22;8;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5284N8125;6;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5285N8125;9;3;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5286N8125;25;10;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5287N8125;17;6;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5288N8125;37;13;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5289N8125;84;30;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5290N8125;18;7;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5291N8125;13;4;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5292N8125;20;11;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5293N8125;13;6;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5294N8125;3;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5295N8125;4;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5285N8126;2;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5286N8126;8;3;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5287N8126;20;8;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5288N8126;5;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5289N8126;40;18;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5290N8126;17;8;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5291N8126;20;7;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5292N8126;46;15;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5293N8126;1;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5286N8127;8;4;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5287N8127;5;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5288N8127;6;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5289N8127;15;7;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5290N8127;5;3;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5291N8127;2;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5292N8127;7;3;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5293N8127;2;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
1KME5286N8128;1;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52912N81226;2;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52918N81226;18;7;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52928N81126;12;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52928N81128;17;5;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52928N81130;6;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52920N81132;19;7;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52922N81132;10;3;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52924N81132;4;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52926N81132;4;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52920N81134;21;8;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52922N81134;2;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52926N81134;6;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52920N81136;2;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52922N81136;10;4;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52924N81136;4;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52926N81136;2;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52920N81138;2;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52926N81138;5;3;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52924N81140;3;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52920N81176;3;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52922N81178;4;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52924N81178;1;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52920N81180;3;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52926N81180;3;1;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
200ME52928N81180;4;2;domicilios_ocupados_grade_ibge_2022;1;100.0;"ponto_representativo_grade_2022; area_pct_geometrica";1;1;1.0;1;1;1.0;total;interseção geométrica em EPSG:5880;ponto_representativo_grade_2022_within_bacia;São Marcos;4319000;100.0;21084;21084;9;2;20;1;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
