cod_mun;nome;pct_na_bacia;pop;dom;mulheres;c0_4;c5_9;i60_69;i70m;indigenas;pretos_pardos;dom_ocupados;dom_agua;dom_esgoto;n_resp;sigilo_pop;sigilo_dom;sigilo_mulheres;sigilo_c0_4;sigilo_c5_9;sigilo_i60_69;sigilo_i70m;sigilo_indigenas;sigilo_pretos_pardos;sigilo_dom_ocupados;sigilo_dom_agua;sigilo_dom_esgoto;sigilo_n_resp;sigilo_renda_resp;dens;sigilo_dens;pop_bacia;sigilo_pop_bacia;pop_mun;dom_mun;area_pct_bacia;metodo_recorte_bacia;status_borda_bacia;metodo_area_bacia;metodo_na_bacia;n_setores_municipio;n_setores_bacia;dens_bacia;sigilo_dens_bacia;dens_bacia_n_validos;dens_bacia_n_total;dens_bacia_completude;pop_n_validos;pop_n_total;pop_completude;dom_n_validos;dom_n_total;dom_completude;dom_ocupados_n_validos;dom_ocupados_n_total;dom_ocupados_completude;mulheres_n_validos;mulheres_n_total;mulheres_completude;c0_4_n_validos;c0_4_n_total;c0_4_completude;c5_9_n_validos;c5_9_n_total;c5_9_completude;i60_69_n_validos;i60_69_n_total;i60_69_completude;i70m_n_validos;i70m_n_total;i70m_completude;indigenas_n_validos;indigenas_n_total;indigenas_completude;pretos_pardos_n_validos;pretos_pardos_n_total;pretos_pardos_completude;dom_agua_n_validos;dom_agua_n_total;dom_agua_completude;dom_esgoto_n_validos;dom_esgoto_n_total;dom_esgoto_completude;n_resp_n_validos;n_resp_n_total;n_resp_completude;renda_resp_n_validos;renda_resp_n_total;renda_resp_completude;dens_n_validos;dens_n_total;dens_completude;pop_bacia_n_validos;pop_bacia_n_total;pop_bacia_completude;dom_bacia;dom_bacia_n_validos;dom_bacia_n_total;dom_bacia_completude;sigilo_dom_bacia;mulheres_bacia;mulheres_bacia_n_validos;mulheres_bacia_n_total;mulheres_bacia_completude;sigilo_mulheres_bacia;c0_4_bacia;c0_4_bacia_n_validos;c0_4_bacia_n_total;c0_4_bacia_completude;sigilo_c0_4_bacia;c5_9_bacia;c5_9_bacia_n_validos;c5_9_bacia_n_total;c5_9_bacia_completude;sigilo_c5_9_bacia;i60_69_bacia;i60_69_bacia_n_validos;i60_69_bacia_n_total;i60_69_bacia_completude;sigilo_i60_69_bacia;i70m_bacia;i70m_bacia_n_validos;i70m_bacia_n_total;i70m_bacia_completude;sigilo_i70m_bacia;indigenas_bacia;indigenas_bacia_n_validos;indigenas_bacia_n_total;indigenas_bacia_completude;sigilo_indigenas_bacia;pretos_pardos_bacia;pretos_pardos_bacia_n_validos;pretos_pardos_bacia_n_total;pretos_pardos_bacia_completude;sigilo_pretos_pardos_bacia;dom_ocupados_bacia;dom_ocupados_bacia_n_validos;dom_ocupados_bacia_n_total;dom_ocupados_bacia_completude;sigilo_dom_ocupados_bacia;dom_agua_bacia;dom_agua_bacia_n_validos;dom_agua_bacia_n_total;dom_agua_bacia_completude;sigilo_dom_agua_bacia;dom_esgoto_bacia;dom_esgoto_bacia_n_validos;dom_esgoto_bacia_n_total;dom_esgoto_bacia_completude;sigilo_dom_esgoto_bacia;n_resp_bacia;n_resp_bacia_n_validos;n_resp_bacia_n_total;n_resp_bacia_completude;sigilo_n_resp_bacia;renda_resp;renda_resp_bacia;renda_resp_bacia_n_validos;renda_resp_bacia_n_total;renda_resp_bacia_completude;sigilo_renda_resp_bacia;referencia;mun_referencia;populacao;mun_populacao;moradores_demografia;mun_moradores_demografia;homens;mun_homens;mun_mulheres;criancas_0_4;mun_criancas_0_4;criancas_5_9;mun_criancas_5_9;idosos_60_69;mun_idosos_60_69;idosos_70_mais;mun_idosos_70_mais;mun_indigenas;mun_pretos_pardos;dom_ocupados_oficial;mun_dom_ocupados_oficial;dom_improvisados;mun_dom_improvisados;dom_coletivos_com_morador;mun_dom_coletivos_com_morador;dom_agua_rede;mun_dom_agua_rede;dom_esgoto_rede;mun_dom_esgoto_rede;entorno_dom_total;mun_entorno_dom_total;entorno_dom_via_pavimentada;mun_entorno_dom_via_pavimentada;entorno_dom_bueiro;mun_entorno_dom_bueiro;entorno_dom_iluminacao;mun_entorno_dom_iluminacao;entorno_dom_ponto_onibus;mun_entorno_dom_ponto_onibus;entorno_dom_rampa;mun_entorno_dom_rampa;entorno_dom_sem_arvore;mun_entorno_dom_sem_arvore;entorno_dom_1_2_arvores;mun_entorno_dom_1_2_arvores;entorno_dom_3_4_arvores;mun_entorno_dom_3_4_arvores;entorno_dom_5_mais_arvores;mun_entorno_dom_5_mais_arvores;entorno_pavimentada_pct;mun_entorno_pavimentada_pct;entorno_bueiro_pct;mun_entorno_bueiro_pct;entorno_iluminacao_pct;mun_entorno_iluminacao_pct;entorno_ponto_onibus_pct;mun_entorno_ponto_onibus_pct;entorno_rampa_pct;mun_entorno_rampa_pct;entorno_faces_total;mun_entorno_faces_total;entorno_moradores_total;mun_entorno_moradores_total;pcd_pessoas_2mais;mun_pcd_pessoas_2mais;pcd_pct_2mais;mun_pcd_pct_2mais;tea_pessoas;mun_tea_pessoas;tea_pct;mun_tea_pct;fonte_pcd;mun_fonte_pcd;fonte_tea;mun_fonte_tea;agregados_ibge_referencia;mun_ubs_iede;mun_hospitais_iede;mun_escolas_iede;mun_bombeiros_iede;mun_servicos_cobertura;mun_icm_faixa;mun_icm_pontos;mun_icm_prioritario;mun_ubs_iede_status;mun_hospitais_iede_status;mun_escolas_iede_status;mun_bombeiros_iede_status;mun_icm_atualizado_em;mun_icm_versao
4312377;Monte Alegre dos Campos;96.9;3180;1757;1496;153;167;407;280;0;1047;1194;383;112;1194;False;False;False;True;True;True;True;True;True;False;True;True;False;False;5.8;False;3180.0;False;3180;1757;96.9;ponto_representativo_setor_2022;parcial;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;22;22;6.0;False;1;1;1.0;22;22;1.0;22;22;1.0;22;22;1.0;22;22;1.0;16;22;0.727273;13;22;0.590909;20;22;0.909091;19;22;0.863636;19;22;0.863636;18;22;0.818182;21;22;0.954545;19;22;0.863636;22;22;1.0;22;22;1.0;22;22;1.0;22;22;1.0;1757.0;22;22;1.0;False;1496.0;22;22;1.0;False;153.0;16;22;0.727273;True;167.0;13;22;0.590909;True;407.0;20;22;0.909091;True;280.0;19;22;0.863636;True;0.0;19;22;0.863636;True;1047.0;18;22;0.818182;True;1194.0;22;22;1.0;False;383.0;21;22;0.954545;True;112.0;19;22;0.863636;True;1194.0;22;22;1.0;False;2093.0;2093.0;21;22;0.954545;False;Censo 2022;Censo 2022;3180;3180;3180;3180;1684;1684;1496;186;186;206;206;419;419;296;296;0;1120;1194;1194;0;0;0;0;383;383;112;112;273;273;53;53;115;115;221;221;13;13;29;29;155;155;79;79;39;39;0;0;19.41;19.41;42.12;42.12;80.95;80.95;4.76;4.76;10.62;10.62;195;195;724;724;345;345;11;11;22;22;0.7;0.7;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;2;;5;;cadastro_IEDE_parcial_nao_inventario;D;6;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4312385;Monte Belo do Sul;100.0;2557;1200;1291;109;89;409;453;3;83;917;805;0;917;False;False;False;True;True;True;True;False;True;False;False;True;False;False;36.6;False;2557.0;False;2557;1200;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;9;9;36.6;False;1;1;1.0;9;9;1.0;9;9;1.0;9;9;1.0;9;9;1.0;7;9;0.777778;7;9;0.777778;8;9;0.888889;8;9;0.888889;9;9;1.0;6;9;0.666667;9;9;1.0;7;9;0.777778;9;9;1.0;9;9;1.0;9;9;1.0;9;9;1.0;1200.0;9;9;1.0;False;1291.0;9;9;1.0;False;109.0;7;9;0.777778;True;89.0;7;9;0.777778;True;409.0;8;9;0.888889;True;453.0;8;9;0.888889;True;3.0;9;9;1.0;False;83.0;6;9;0.666667;True;917.0;9;9;1.0;False;805.0;9;9;1.0;False;0.0;7;9;0.777778;True;917.0;9;9;1.0;False;3194.0;3194.0;9;9;1.0;False;Censo 2022;Censo 2022;2557;2557;2557;2557;1266;1266;1291;118;118;97;97;414;414;459;459;3;89;917;917;0;0;0;0;805;805;0;0;317;317;296;296;289;289;299;299;41;41;22;22;131;131;55;55;41;41;90;90;93.38;93.38;91.17;91.17;94.32;94.32;12.93;12.93;6.94;6.94;193;193;802;802;129;129;5.2;5.2;42;42;1.6;1.6;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;1;;4;;cadastro_IEDE_parcial_nao_inventario;D;7;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4312401;Montenegro;8.0;64322;28488;32397;3790;4190;6512;4849;28;11357;24334;19575;5797;24334;False;False;False;True;True;True;True;True;True;False;True;True;False;False;151.2;False;268.0;False;64322;28488;8.0;ponto_representativo_setor_2022;parcial;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;145;2;7.9;False;1;1;1.0;145;145;1.0;145;145;1.0;145;145;1.0;145;145;1.0;133;145;0.917241;137;145;0.944828;143;145;0.986207;137;145;0.944828;120;145;0.827586;134;145;0.924138;141;145;0.972414;134;145;0.924138;145;145;1.0;145;145;1.0;145;145;1.0;2;2;1.0;183.0;2;2;1.0;False;129.0;2;2;1.0;False;8.0;1;2;0.5;True;13.0;1;2;0.5;True;40.0;2;2;1.0;False;44.0;2;2;1.0;False;0.0;2;2;1.0;False;0.0;1;2;0.5;True;119.0;2;2;1.0;False;26.0;2;2;1.0;False;13.0;2;2;1.0;False;119.0;2;2;1.0;False;3061.0;2131.0;2;2;1.0;False;Censo 2022;Censo 2022;64322;64322;64322;64322;31925;31925;32397;3844;3844;4221;4221;6524;6524;4897;4897;28;11546;24334;24334;3;3;1879;1879;19575;19575;5797;5797;20141;20141;17796;17796;16707;16707;19726;19726;2312;2312;2124;2124;6625;6625;4853;4853;3656;3656;4935;4935;88.36;88.36;82.95;82.95;97.94;97.94;11.48;11.48;10.55;10.55;3595;3595;51326;51326;4167;4167;6.6;6.6;870;870;1.4;1.4;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;21;;17;1;cadastro_IEDE_parcial_nao_inventario;B;17;sim;published;unknown;published;published;2026-08-13;base_completa_icm_082026.xlsx
4312609;Muçum;100.0;4601;2273;2390;214;261;620;698;0;705;1785;1649;143;1785;False;False;False;True;True;False;False;True;True;False;False;True;False;False;41.3;False;4601.0;False;4601;2273;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;12;12;41.3;False;1;1;1.0;12;12;1.0;12;12;1.0;12;12;1.0;12;12;1.0;9;12;0.75;9;12;0.75;12;12;1.0;12;12;1.0;11;12;0.916667;11;12;0.916667;12;12;1.0;9;12;0.75;12;12;1.0;12;12;1.0;12;12;1.0;12;12;1.0;2273.0;12;12;1.0;False;2390.0;12;12;1.0;False;214.0;9;12;0.75;True;261.0;9;12;0.75;True;620.0;12;12;1.0;False;698.0;12;12;1.0;False;0.0;11;12;0.916667;True;705.0;11;12;0.916667;True;1785.0;12;12;1.0;False;1649.0;12;12;1.0;False;143.0;9;12;0.75;True;1785.0;12;12;1.0;False;3043.0;3043.0;12;12;1.0;False;Censo 2022;Censo 2022;4601;4601;4601;4601;2211;2211;2390;226;226;270;270;620;620;698;698;0;709;1785;1785;0;0;32;32;1649;1649;143;143;1521;1521;1498;1498;1448;1448;1506;1506;220;220;180;180;274;274;301;301;401;401;545;545;98.49;98.49;95.2;95.2;99.01;99.01;14.46;14.46;11.83;11.83;400;400;3907;3907;300;300;6.7;6.7;26;26;0.6;0.6;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;3;1;5;1;cadastro_IEDE_parcial_nao_inventario;B;16;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
4312617;Muitos Capões;97.5;2879;1698;1376;142;190;267;263;0;819;1093;403;85;1093;False;False;True;True;True;True;True;True;True;True;True;True;True;True;2.4;False;2879.0;False;2879;1698;97.5;ponto_representativo_setor_2022;parcial;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;18;18;2.5;False;1;1;1.0;18;18;1.0;18;18;1.0;16;18;0.888889;16;18;0.888889;9;18;0.5;11;18;0.611111;13;18;0.722222;13;18;0.722222;14;18;0.777778;15;18;0.833333;15;18;0.833333;16;18;0.888889;16;18;0.888889;16;18;0.888889;18;18;1.0;18;18;1.0;1698.0;18;18;1.0;False;1376.0;16;18;0.888889;True;142.0;9;18;0.5;True;190.0;11;18;0.611111;True;267.0;13;18;0.722222;True;263.0;13;18;0.722222;True;0.0;14;18;0.777778;True;819.0;15;18;0.833333;True;1093.0;16;18;0.888889;True;403.0;15;18;0.833333;True;85.0;16;18;0.888889;True;1093.0;16;18;0.888889;True;5394.0;5394.0;16;18;0.888889;True;Censo 2022;Censo 2022;2879;2879;2872;2872;1496;1496;1376;181;181;207;207;276;276;270;270;0;831;1093;1093;0;0;0;0;403;403;85;85;342;342;226;226;186;186;339;339;39;39;23;23;179;179;14;14;37;37;112;112;66.08;66.08;54.39;54.39;99.12;99.12;11.4;11.4;6.73;6.73;110;110;846;846;133;133;4.7;4.7;15;15;0.5;0.5;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;2;;;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
4312625;Muliterno;87.8;1721;675;830;77;86;227;172;264;142;602;277;9;602;False;False;True;True;True;True;True;True;True;True;True;True;True;True;15.5;False;1721.0;False;1721;675;87.8;ponto_representativo_setor_2022;parcial;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;9;9;17.6;False;1;1;1.0;9;9;1.0;9;9;1.0;8;9;0.888889;8;9;0.888889;4;9;0.444444;4;9;0.444444;6;9;0.666667;6;9;0.666667;7;9;0.777778;6;9;0.666667;6;9;0.666667;6;9;0.666667;8;9;0.888889;8;9;0.888889;9;9;1.0;9;9;1.0;675.0;9;9;1.0;False;830.0;8;9;0.888889;True;77.0;4;9;0.444444;True;86.0;4;9;0.444444;True;227.0;6;9;0.666667;True;172.0;6;9;0.666667;True;264.0;7;9;0.777778;True;142.0;6;9;0.666667;True;602.0;8;9;0.888889;True;277.0;6;9;0.666667;True;9.0;6;9;0.666667;True;602.0;8;9;0.888889;True;3813.0;3813.0;8;9;0.888889;True;Censo 2022;Censo 2022;1721;1721;1715;1715;885;885;830;88;88;105;105;231;231;176;176;264;156;602;602;0;0;3;3;277;277;9;9;259;259;234;234;252;252;256;256;0;0;10;10;154;154;23;23;40;40;42;42;90.35;90.35;97.3;97.3;98.84;98.84;0.0;0.0;3.86;3.86;121;121;663;663;140;140;8.3;8.3;7;7;0.4;0.4;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;5;;;;cadastro_IEDE_parcial_nao_inventario;A;15;não;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
4312757;Nova Alvorada;100.0;3163;1445;1594;157;179;356;316;0;419;1170;1037;11;1170;False;False;True;True;True;True;True;True;True;True;True;True;True;True;21.2;False;3163.0;False;3163;1445;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;12;12;21.2;False;1;1;1.0;12;12;1.0;12;12;1.0;11;12;0.916667;11;12;0.916667;7;12;0.583333;9;12;0.75;10;12;0.833333;8;12;0.666667;11;12;0.916667;7;12;0.583333;11;12;0.916667;10;12;0.833333;11;12;0.916667;11;12;0.916667;12;12;1.0;12;12;1.0;1445.0;12;12;1.0;False;1594.0;11;12;0.916667;True;157.0;7;12;0.583333;True;179.0;9;12;0.75;True;356.0;10;12;0.833333;True;316.0;8;12;0.666667;True;0.0;11;12;0.916667;True;419.0;7;12;0.583333;True;1170.0;11;12;0.916667;True;1037.0;11;12;0.916667;True;11.0;10;12;0.833333;True;1170.0;11;12;0.916667;True;4233.0;4233.0;10;12;0.833333;True;Censo 2022;Censo 2022;3163;3163;3157;3157;1563;1563;1594;179;179;186;186;359;359;327;327;0;487;1170;1170;0;0;0;0;1037;1037;11;11;612;612;590;590;587;587;607;607;5;5;224;224;203;203;123;123;141;141;145;145;96.41;96.41;95.92;95.92;99.18;99.18;0.82;0.82;36.6;36.6;274;274;1606;1606;213;213;6.9;6.9;5;5;0.2;0.2;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;2;;;;cadastro_IEDE_parcial_nao_inventario;B;7;não;published;unknown;unknown;unknown;2026-08-13;base_completa_icm_082026.xlsx
4312807;Nova Araçá;100.0;4954;2052;2439;311;266;539;433;0;1287;1811;1462;447;1811;False;False;False;True;True;False;False;True;True;False;True;False;False;False;65.6;False;4954.0;False;4954;2052;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;10;10;65.6;False;1;1;1.0;10;10;1.0;10;10;1.0;10;10;1.0;10;10;1.0;9;10;0.9;9;10;0.9;10;10;1.0;10;10;1.0;9;10;0.9;8;10;0.8;9;10;0.9;10;10;1.0;10;10;1.0;10;10;1.0;10;10;1.0;10;10;1.0;2052.0;10;10;1.0;False;2439.0;10;10;1.0;False;311.0;9;10;0.9;True;266.0;9;10;0.9;True;539.0;10;10;1.0;False;433.0;10;10;1.0;False;0.0;9;10;0.9;True;1287.0;8;10;0.8;True;1811.0;10;10;1.0;False;1462.0;9;10;0.9;True;447.0;10;10;1.0;False;1811.0;10;10;1.0;False;3422.0;3422.0;10;10;1.0;False;Censo 2022;Censo 2022;4954;4954;4954;4954;2515;2515;2439;317;317;272;272;539;539;433;433;0;1307;1811;1811;0;0;0;0;1462;1462;447;447;1483;1483;1436;1436;1400;1400;1475;1475;398;398;19;19;659;659;250;250;99;99;469;469;96.83;96.83;94.4;94.4;99.46;99.46;26.84;26.84;1.28;1.28;607;607;4029;4029;191;191;4;4;38;38;0.8;0.8;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;1;;5;;cadastro_IEDE_parcial_nao_inventario;B;10;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4312906;Nova Bassano;100.0;9649;3953;4824;500;479;1153;1031;0;1026;3291;2762;520;3291;False;False;False;True;True;True;True;False;True;False;True;True;False;False;45.6;False;9649.0;False;9649;3953;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;23;23;45.6;False;1;1;1.0;23;23;1.0;23;23;1.0;23;23;1.0;23;23;1.0;21;23;0.913043;20;23;0.869565;21;23;0.913043;19;23;0.826087;23;23;1.0;20;23;0.869565;22;23;0.956522;15;23;0.652174;23;23;1.0;23;23;1.0;23;23;1.0;23;23;1.0;3953.0;23;23;1.0;False;4824.0;23;23;1.0;False;500.0;21;23;0.913043;True;479.0;20;23;0.869565;True;1153.0;21;23;0.913043;True;1031.0;19;23;0.826087;True;0.0;23;23;1.0;False;1026.0;20;23;0.869565;True;3291.0;23;23;1.0;False;2762.0;22;23;0.956522;True;520.0;15;23;0.652174;True;3291.0;23;23;1.0;False;3682.0;3682.0;23;23;1.0;False;Censo 2022;Censo 2022;9649;9649;9649;9649;4825;4825;4824;507;507;486;486;1158;1158;1050;1050;0;1107;3291;3291;0;0;36;36;2762;2762;520;520;2384;2384;2278;2278;2096;2096;2282;2282;156;156;92;92;989;989;287;287;316;316;783;783;95.55;95.55;87.92;87.92;95.72;95.72;6.54;6.54;3.86;3.86;837;837;6666;6666;371;371;3.9;3.9;82;82;0.9;0.9;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;6;1;7;;cadastro_IEDE_parcial_nao_inventario;A;11;não;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4313003;Nova Bréscia;100.0;3044;1466;1526;112;94;491;478;0;190;1213;955;6;1213;False;False;False;True;True;False;True;False;True;False;False;True;False;False;29.5;False;3044.0;False;3044;1466;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;13;13;29.5;False;1;1;1.0;13;13;1.0;13;13;1.0;13;13;1.0;13;13;1.0;10;13;0.769231;7;13;0.538462;13;13;1.0;12;13;0.923077;13;13;1.0;12;13;0.923077;13;13;1.0;10;13;0.769231;13;13;1.0;13;13;1.0;13;13;1.0;13;13;1.0;1466.0;13;13;1.0;False;1526.0;13;13;1.0;False;112.0;10;13;0.769231;True;94.0;7;13;0.538462;True;491.0;13;13;1.0;False;478.0;12;13;0.923077;True;0.0;13;13;1.0;False;190.0;12;13;0.923077;True;1213.0;13;13;1.0;False;955.0;13;13;1.0;False;6.0;10;13;0.769231;True;1213.0;13;13;1.0;False;3686.0;3686.0;13;13;1.0;False;Censo 2022;Censo 2022;3044;3044;3044;3044;1518;1518;1526;134;134;141;141;491;491;484;484;0;194;1213;1213;0;0;0;0;955;955;6;6;506;506;498;498;498;498;506;506;88;88;39;39;183;183;41;41;75;75;207;207;98.42;98.42;98.42;98.42;100.0;100.0;17.39;17.39;7.71;7.71;156;156;1181;1181;348;348;11.6;11.6;14;14;0.5;0.5;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;2;1;3;;cadastro_IEDE_parcial_nao_inventario;A;12;não;published;published;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4313086;Nova Pádua;100.0;2343;1062;1154;100;98;369;333;20;80;810;468;146;810;False;False;False;True;True;True;True;False;True;False;True;True;False;False;22.8;False;2343.0;False;2343;1062;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;10;10;22.8;False;1;1;1.0;10;10;1.0;10;10;1.0;10;10;1.0;10;10;1.0;8;10;0.8;9;10;0.9;7;10;0.7;8;10;0.8;10;10;1.0;7;10;0.7;9;10;0.9;9;10;0.9;10;10;1.0;10;10;1.0;10;10;1.0;10;10;1.0;1062.0;10;10;1.0;False;1154.0;10;10;1.0;False;100.0;8;10;0.8;True;98.0;9;10;0.9;True;369.0;7;10;0.7;True;333.0;8;10;0.8;True;20.0;10;10;1.0;False;80.0;7;10;0.7;True;810.0;10;10;1.0;False;468.0;9;10;0.9;True;146.0;9;10;0.9;True;810.0;10;10;1.0;False;3307.0;3307.0;9;10;0.9;False;Censo 2022;Censo 2022;2343;2343;2343;2343;1189;1189;1154;104;104;98;98;372;372;341;341;20;120;810;810;0;0;0;0;468;468;146;146;287;287;280;280;236;236;287;287;0;0;67;67;95;95;62;62;43;43;87;87;97.56;97.56;82.23;82.23;100.0;100.0;0.0;0.0;23.34;23.34;151;151;748;748;79;79;3.4;3.4;7;7;0.3;0.3;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;1;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
4313300;Nova Prata;100.0;25692;11714;13144;1457;1467;2686;2328;7;4958;9881;8461;2251;9881;False;False;True;True;True;True;True;True;True;True;True;True;True;True;98.8;False;25692.0;False;25692;11714;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;75;75;98.8;False;1;1;1.0;75;75;1.0;75;75;1.0;74;75;0.986667;74;75;0.986667;68;75;0.906667;64;75;0.853333;67;75;0.893333;67;75;0.893333;65;75;0.866667;62;75;0.826667;72;75;0.96;63;75;0.84;74;75;0.986667;74;75;0.986667;75;75;1.0;75;75;1.0;11714.0;75;75;1.0;False;13144.0;74;75;0.986667;True;1457.0;68;75;0.906667;True;1467.0;64;75;0.853333;True;2686.0;67;75;0.893333;True;2328.0;67;75;0.893333;True;7.0;65;75;0.866667;True;4958.0;62;75;0.826667;True;9881.0;74;75;0.986667;True;8461.0;72;75;0.96;True;2251.0;63;75;0.84;True;9881.0;74;75;0.986667;True;3300.0;3300.0;72;75;0.96;True;Censo 2022;Censo 2022;25692;25692;25603;25603;12459;12459;13144;1473;1473;1520;1520;2725;2725;2362;2362;7;5161;9881;9881;0;0;44;44;8461;8461;2251;2251;8418;8418;8234;8234;7961;7961;8312;8312;1258;1258;1237;1237;992;992;920;920;1391;1391;5102;5102;97.81;97.81;94.57;94.57;98.74;98.74;14.94;14.94;14.69;14.69;1995;1995;21478;21478;1504;1504;6;6;160;160;0.6;0.6;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;11;1;23;1;cadastro_IEDE_parcial_nao_inventario;A;16;não;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
4313359;Nova Roma do Sul;100.0;3466;1506;1698;145;160;472;446;9;223;1246;840;161;1246;False;False;False;False;False;False;False;False;True;False;False;True;False;False;23.1;False;3466.0;False;3466;1506;100.0;ponto_representativo_setor_2022;total;interseção geométrica em EPSG:5880;ponto_representativo_municipio_2022_within_bacia;8;8;23.1;False;1;1;1.0;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;6;8;0.75;8;8;1.0;6;8;0.75;8;8;1.0;8;8;1.0;8;8;1.0;8;8;1.0;1506.0;8;8;1.0;False;1698.0;8;8;1.0;False;145.0;8;8;1.0;False;160.0;8;8;1.0;False;472.0;8;8;1.0;False;446.0;8;8;1.0;False;9.0;8;8;1.0;False;223.0;6;8;0.75;True;1246.0;8;8;1.0;False;840.0;8;8;1.0;False;161.0;6;8;0.75;True;1246.0;8;8;1.0;False;3154.0;3154.0;8;8;1.0;False;Censo 2022;Censo 2022;3466;3466;3466;3466;1768;1768;1698;145;145;160;160;472;472;446;446;9;267;1246;1246;4;4;0;0;840;840;161;161;667;667;641;641;635;635;664;664;45;45;371;371;371;371;107;107;30;30;159;159;96.1;96.1;95.2;95.2;99.55;99.55;6.75;6.75;55.62;55.62;269;269;1691;1691;151;151;4.4;4.4;22;22;0.6;0.6;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10125 · 2022;SIDRA IBGE · tabela 10145 · 2022;SIDRA IBGE · tabela 10145 · 2022;Censo 2022;2;;3;;cadastro_IEDE_parcial_nao_inventario;B;9;não;published;unknown;published;unknown;2026-08-13;base_completa_icm_082026.xlsx
