MODELO;HORIZONTE_H;MELHOR_MODELO_HORIZONTE;CONJUNTO;EVENTO;COD_SEQUENCIAL;DATA_HORA_BASE;COD_FUTURO_ESPERADO;NIVEL_ATUAL_CM;NIVEL_FUTURO_CM;RNA_FINAL_CM;PERSISTENCIA_CM;ALVO_FONTE_CM;EVENTO_ALVO_FONTE;DIF_ALVO_X_FONTE_CM;ERRO_RNA_CM;ERRO_ABS_RNA_CM;ERRO_PERSISTENCIA_CM;ERRO_ABS_PERSISTENCIA_CM;GANHO_ABS_VS_PERSISTENCIA_CM;GANHO_SSE_VS_PERSISTENCIA;DIF_RNA_ANTERIOR_CM;PERS_EVENTO;MAE_EVENTO_CM;SHAPE_EVENTO;N_INPUTS;INPUTS_USADOS;N_INPUTS_NAO_NUMERICOS;FLAG_ALVO_FONTE_DIVERGENTE;FLAG_EVENTO_FONTE_DIVERGENTE;FLAG_RNA_PIOR_QUE_PERSISTENCIA;FLAG_PLATO_PROXIMO_0_1CM;INPUT_nivel_86510000;INPUT_difn1h_86510000;INPUT_difn2h_86510000;INPUT_difn4h_86510000;INPUT_acel1h_86510000;INPUT_acel2h_86510000;INPUT_acel4h_86510000;INPUT_acel8h_86510000;INPUT_acel12h_86510000;INPUT_nivel_86472000;INPUT_difn1h_86472000;INPUT_difn2h_86472000;INPUT_difn4h_86472000;INPUT_acel12h_86472000;INPUT_acel20h_86472000;LIMIAR_P95_ERRO_ABS_MODELO_CM;FLAG_ERRO_ABS_P95_MODELO;INPUT_nivel_86298000;INPUT_difn2h_86298000;INPUT_difn4h_86298000;INPUT_acel12h_86298000;INPUT_acel20h_86298000;INPUT_difn8h_86510000;INPUT_acel20h_86510000;INPUT_difn8h_86472000;INPUT_acel4h_86472000;INPUT_chuva_med_4est_acum_18h;INPUT_chuva_med_4est_acum_24h;INPUT_chuva_med_4est_acum_48h;INPUT_chuva_dif_0_24_menos_24_48h
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607282000;2026-07-28 20:00;202607290000;1031.000;1160.000;1237.884;1031.000;1160.000;37;0.000000;77.884;77.884;-129.000;129.000;51.116;10575.075232;25.272;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1031.000000;84.000000;184.000000;360.000000;-16.000000;8.000000;195.000000;469.000000;531.000000;1101.000000;9.000000;36.000000;203.000000;589.000000;497.000000;65.707;True;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607282100;2026-07-28 21:00;202607290100;1086.000;1188.000;1188.203;1086.000;1188.000;37;0.000000;0.203;0.203;-102.000;102.000;101.797;10403.958729;-49.681;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1086.000000;55.000000;139.000000;342.000000;-29.000000;-64.000000;127.000000;473.000000;592.000000;1108.000000;7.000000;16.000000;96.000000;569.000000;475.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607282200;2026-07-28 22:00;202607290200;1124.000;1226.000;1191.946;1124.000;1226.000;37;0.000000;-34.054;34.054;-102.000;102.000;67.946;9244.349309;3.743;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1124.000000;38.000000;93.000000;277.000000;-17.000000;-91.000000;-8.000000;441.000000;628.000000;1125.000000;17.000000;24.000000;60.000000;533.000000;493.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607282300;2026-07-28 23:00;202607290300;1147.000;1272.000;1198.176;1147.000;1272.000;37;0.000000;-73.824;73.824;-125.000;125.000;51.176;10175.074922;6.230;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1147.000000;23.000000;61.000000;200.000000;-15.000000;-78.000000;-130.000000;353.000000;639.000000;1148.000000;23.000000;40.000000;56.000000;527.000000;520.000000;65.707;True;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607290000;2026-07-29 00:00;202607290400;1160.000;1318.000;1239.433;1160.000;1318.000;37;0.000000;-78.567;78.567;-158.000;158.000;79.433;18791.184291;41.256;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1160.000000;13.000000;36.000000;129.000000;-10.000000;-57.000000;-231.000000;263.000000;627.000000;1192.000000;44.000000;67.000000;91.000000;486.000000;583.000000;65.707;True;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607290100;2026-07-29 01:00;202607290500;1188.000;1347.000;1307.414;1188.000;1347.000;37;0.000000;-39.586;39.586;-159.000;159.000;119.414;23713.928922;67.981;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1188.000000;28.000000;41.000000;102.000000;15.000000;-20.000000;-240.000000;158.000000;605.000000;1211.000000;19.000000;63.000000;103.000000;425.000000;623.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607290200;2026-07-29 02:00;202607290600;1226.000;1382.000;1393.029;1226.000;1382.000;37;0.000000;11.029;11.029;-156.000;156.000;144.971;24214.353762;85.616;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1226.000000;38.000000;66.000000;102.000000;10.000000;30.000000;-175.000000;8.000000;569.000000;1251.000000;40.000000;59.000000;126.000000;387.000000;642.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607290300;2026-07-29 03:00;202607290700;1272.000;1407.000;1462.385;1272.000;1407.000;37;0.000000;55.385;55.385;-135.000;135.000;79.615;15157.459524;69.356;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1272.000000;46.000000;84.000000;125.000000;8.000000;43.000000;-75.000000;-131.000000;496.000000;1290.000000;39.000000;79.000000;142.000000;270.000000;671.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607290400;2026-07-29 04:00;202607290800;1318.000;1430.000;1490.182;1318.000;1430.000;37;0.000000;60.182;60.182;-112.000;112.000;51.818;8922.171787;27.796;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1318.000000;46.000000;92.000000;158.000000;0.000000;26.000000;29.000000;-238.000000;426.000000;1322.000000;32.000000;71.000000;130.000000;80.000000;693.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607290500;2026-07-29 05:00;202607290900;1347.000;1446.000;1495.378;1347.000;1446.000;37;0.000000;49.378;49.378;-99.000;99.000;49.622;7362.828546;5.196;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1347.000000;29.000000;75.000000;159.000000;-17.000000;-9.000000;57.000000;-296.000000;304.000000;1374.000000;52.000000;84.000000;163.000000;-98.000000;728.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607290600;2026-07-29 06:00;202607291000;1382.000;1455.000;1519.181;1382.000;1455.000;37;0.000000;64.181;64.181;-73.000;73.000;8.819;1209.847023;23.803;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1382.000000;35.000000;64.000000;156.000000;6.000000;-28.000000;54.000000;-304.000000;129.000000;1396.000000;22.000000;74.000000;145.000000;-180.000000;720.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607290700;2026-07-29 07:00;202607291100;1407.000;1471.000;1502.150;1407.000;1471.000;37;0.000000;31.150;31.150;-64.000;64.000;32.850;3125.655037;-17.030;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1407.000000;25.000000;60.000000;135.000000;-10.000000;-15.000000;10.000000;-270.000000;-47.000000;1421.000000;25.000000;47.000000;131.000000;-206.000000;736.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607290800;2026-07-29 08:00;202607291200;1430.000;1481.000;1502.086;1430.000;1481.000;37;0.000000;21.086;21.086;-51.000;51.000;29.914;2156.398367;-0.065;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;True;1430.000000;23.000000;48.000000;112.000000;-2.000000;-16.000000;-46.000000;-219.000000;-187.000000;1432.000000;11.000000;36.000000;110.000000;-205.000000;676.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607290900;2026-07-29 09:00;202607291300;1446.000;1495.000;1503.625;1446.000;1495.000;37;0.000000;8.625;8.625;-49.000;49.000;40.375;2326.611501;1.539;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1446.000000;16.000000;39.000000;99.000000;-7.000000;-21.000000;-60.000000;-186.000000;-268.000000;1457.000000;25.000000;36.000000;83.000000;-183.000000;674.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607291000;2026-07-29 10:00;202607291400;1455.000;1509.000;1522.289;1455.000;1509.000;37;0.000000;13.289;13.289;-54.000;54.000;40.711;2739.395965;18.664;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1455.000000;9.000000;25.000000;73.000000;-7.000000;-23.000000;-83.000000;-150.000000;-317.000000;1492.000000;35.000000;60.000000;96.000000;-164.000000;672.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607291100;2026-07-29 11:00;202607291500;1471.000;1516.000;1575.281;1471.000;1516.000;37;0.000000;59.281;59.281;-45.000;45.000;-14.281;-1489.191964;52.991;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;True;False;1471.000000;16.000000;25.000000;64.000000;7.000000;-14.000000;-71.000000;-126.000000;-332.000000;1527.000000;35.000000;70.000000;106.000000;-167.000000;565.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607291200;2026-07-29 12:00;202607291600;1481.000;1522.000;1547.204;1481.000;1522.000;37;0.000000;25.204;25.204;-41.000;41.000;15.796;1045.764672;-28.077;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1481.000000;10.000000;26.000000;51.000000;-6.000000;1.000000;-61.000000;-124.000000;-333.000000;1546.000000;19.000000;54.000000;114.000000;-198.000000;368.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607291300;2026-07-29 13:00;202607291700;1495.000;1526.000;1573.753;1495.000;1526.000;37;0.000000;47.753;47.753;-31.000;31.000;-16.753;-1319.350536;26.549;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;True;False;1495.000000;14.000000;24.000000;49.000000;4.000000;-1.000000;-50.000000;-113.000000;-352.000000;1569.000000;23.000000;42.000000;112.000000;-176.000000;158.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607291400;2026-07-29 14:00;202607291800;1509.000;1528.000;1571.330;1509.000;1528.000;37;0.000000;43.330;43.330;-19.000;19.000;-24.330;-1516.486585;-2.423;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;True;False;1509.000000;14.000000;28.000000;54.000000;0.000000;2.000000;-19.000000;-131.000000;-381.000000;1584.000000;15.000000;38.000000;92.000000;-205.000000;50.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607291500;2026-07-29 15:00;202607291900;1516.000;1531.000;1526.699;1516.000;1531.000;37;0.000000;-4.301;4.301;-15.000;15.000;10.699;206.504666;-44.631;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1516.000000;7.000000;21.000000;45.000000;-7.000000;-3.000000;-19.000000;-151.000000;-411.000000;1587.000000;3.000000;18.000000;60.000000;-204.000000;-14.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607291600;2026-07-29 16:00;202607292000;1522.000;1526.000;1528.216;1522.000;1526.000;37;0.000000;2.216;2.216;-4.000;4.000;1.784;11.091247;1.516;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1522.000000;6.000000;13.000000;41.000000;-1.000000;-15.000000;-10.000000;-178.000000;-443.000000;1594.000000;7.000000;10.000000;48.000000;-152.000000;-34.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607291700;2026-07-29 17:00;202607292100;1526.000;1521.000;1515.990;1526.000;1521.000;37;0.000000;-5.010;5.010;5.000;5.000;-0.010;-0.104184;-12.226;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;True;False;1526.000000;4.000000;10.000000;31.000000;-2.000000;-11.000000;-18.000000;-178.000000;-424.000000;1594.000000;0.000000;7.000000;25.000000;-142.000000;-54.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607291800;2026-07-29 18:00;202607292200;1528.000;1512.000;1504.324;1528.000;1512.000;37;0.000000;-7.676;7.676;16.000;16.000;8.324;197.073158;-11.666;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1528.000000;2.000000;6.000000;19.000000;-2.000000;-7.000000;-35.000000;-156.000000;-389.000000;1591.000000;-3.000000;-3.000000;7.000000;-136.000000;-97.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607291900;2026-07-29 19:00;202607292300;1531.000;1503.000;1505.502;1531.000;1503.000;37;0.000000;2.502;2.502;28.000;28.000;25.498;777.740055;1.178;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1531.000000;3.000000;5.000000;15.000000;1.000000;-5.000000;-30.000000;-139.000000;-336.000000;1585.000000;-6.000000;-9.000000;-2.000000;-165.000000;-153.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607292000;2026-07-29 20:00;202607300000;1526.000;1488.000;1466.124;1526.000;1488.000;37;0.000000;-21.876;21.876;38.000;38.000;16.124;965.455696;-39.378;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1526.000000;-5.000000;-2.000000;4.000000;-8.000000;-8.000000;-37.000000;-118.000000;-303.000000;1572.000000;-13.000000;-19.000000;-22.000000;-191.000000;-258.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607292100;2026-07-29 21:00;202607300100;1521.000;1473.000;1464.368;1521.000;1473.000;37;0.000000;-8.632;8.632;48.000;48.000;39.368;2229.485630;-1.757;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1521.000000;-5.000000;-10.000000;-5.000000;0.000000;-15.000000;-36.000000;-122.000000;-285.000000;1563.000000;-9.000000;-22.000000;-31.000000;-243.000000;-307.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607292200;2026-07-29 22:00;202607300200;1512.000;1453.000;1440.533;1512.000;1453.000;37;0.000000;-12.467;12.467;59.000;59.000;46.533;3325.579249;-23.835;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1512.000000;-9.000000;-14.000000;-16.000000;-4.000000;-12.000000;-35.000000;-124.000000;-274.000000;1548.000000;-15.000000;-24.000000;-43.000000;-311.000000;-400.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607292300;2026-07-29 23:00;202607300300;1503.000;1431.000;1430.835;1503.000;1431.000;37;0.000000;-0.165;0.165;72.000;72.000;71.835;5183.972812;-9.698;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1503.000000;-9.000000;-18.000000;-28.000000;0.000000;-8.000000;-43.000000;-122.000000;-292.000000;1533.000000;-15.000000;-30.000000;-52.000000;-373.000000;-490.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607300000;2026-07-30 00:00;202607300400;1488.000;1406.000;1398.282;1488.000;1406.000;37;0.000000;-7.718;7.718;82.000;82.000;74.282;6664.434445;-32.553;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1488.000000;-15.000000;-24.000000;-38.000000;-6.000000;-10.000000;-42.000000;-126.000000;-314.000000;1513.000000;-20.000000;-35.000000;-59.000000;-387.000000;-566.000000;65.707;False;;;;;;;;;;;;;
006_MUC_H04_DOWNLOAD_015_V15_RISE_GATE_NH24_M00_S06;4;True;Teste;37;202607300100;2026-07-30 01:00;202607300500;1473.000;1380.000;1379.568;1473.000;1380.000;37;0.000000;-0.432;0.432;93.000;93.000;92.568;8648.813139;-18.714;0.9076010468274567;28.671175868954656;subida_e_descida;15;nivel_86510000|difn1h_86510000|difn2h_86510000|difn4h_86510000|acel1h_86510000|acel2h_86510000|acel4h_86510000|acel8h_86510000|acel12h_86510000|nivel_86472000|difn1h_86472000|difn2h_86472000|difn4h_86472000|acel12h_86472000|acel20h_86472000;0;False;False;False;False;1473.000000;-15.000000;-30.000000;-48.000000;0.000000;-12.000000;-43.000000;-133.000000;-329.000000;1490.000000;-23.000000;-43.000000;-73.000000;-437.000000;-682.000000;65.707;False;;;;;;;;;;;;;
